Age,AgeGroup,Attrition,AttritionBinary,Department,EducationField,Gender,JobRole,JobLevel,JobSatisfaction,MaritalStatus,MonthlyIncome,NumCompaniesWorked,OverTime,PerformanceRating,TotalWorkingYears,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,EnvironmentSatisfaction,DistanceFromHome
29,26-35,No,0,Sales,Life Sciences,Male,Sales Executive,2,3,Divorced,8620,1,No,3,10,3,10,7,0,4,3,19
30,26-35,No,0,Human Resources,Life Sciences,Male,Human Resources,1,3,Divorced,2064,0,No,4,6,4,5,3,1,3,3,1
55,46-55,No,0,Research & Development,Life Sciences,Male,Healthcare Representative,2,3,Married,4035,0,Yes,3,4,3,3,2,1,2,4,4
33,26-35,No,0,Research & Development,Medical,Female,Laboratory Technician,1,2,Married,3838,8,No,3,8,3,5,4,0,2,1,4
47,46-55,No,0,Sales,Medical,Female,Sales Executive,2,3,Married,4591,3,Yes,3,11,2,5,4,1,2,3,14
28,26-35,Yes,1,Research & Development,Medical,Male,Laboratory Technician,1,1,Single,2561,7,No,3,8,2,0,0,0,0,3,2
28,26-35,No,0,Research & Development,Life Sciences,Male,Research Scientist,1,3,Divorced,1563,1,No,3,1,1,1,0,0,0,1,1
28,26-35,No,0,Sales,Life Sciences,Male,Sales Executive,2,1,Single,4898,0,No,3,5,3,4,2,1,3,3,7
49,46-55,No,0,Research & Development,Medical,Female,Laboratory Technician,2,1,Married,4789,4,No,4,10,3,3,2,1,2,3,3
29,26-35,No,0,Research & Development,Life Sciences,Female,Laboratory Technician,1,2,Married,3180,0,No,3,4,3,3,2,0,2,4,2
28,26-35,No,0,Research & Development,Life Sciences,Male,Manufacturing Director,2,2,Married,6549,1,No,3,8,2,8,6,1,7,3,29
33,26-35,No,0,Research & Development,Life Sciences,Male,Healthcare Representative,2,3,Single,6388,2,Yes,3,14,3,0,0,0,0,4,8
32,26-35,No,0,Research & Development,Medical,Male,Manager,3,4,Single,11244,2,No,4,10,4,5,2,0,0,3,10
54,46-55,No,0,Research & Development,Medical,Female,Manager,4,4,Divorced,16032,3,No,4,26,3,14,9,1,12,2,11
29,26-35,Yes,1,Research & Development,Technical Degree,Male,Research Scientist,1,1,Single,2362,6,No,3,11,1,9,7,0,7,1,1
44,36-45,No,0,Research & Development,Life Sciences,Male,Research Director,4,1,Married,16328,3,No,3,24,4,20,6,14,17,4,28
39,36-45,No,0,Research & Development,Life Sciences,Female,Manufacturing Director,3,2,Single,8376,4,No,3,9,3,2,0,2,2,2,6
46,46-55,No,0,Sales,Life Sciences,Female,Manager,4,2,Married,16606,8,No,3,23,4,13,12,5,1,3,3
35,26-35,No,0,Research & Development,Life Sciences,Female,Healthcare Representative,3,2,Single,8606,1,No,3,11,1,11,8,3,3,4,16
23,18-25,No,0,Research & Development,Life Sciences,Male,Laboratory Technician,2,3,Single,2272,0,No,3,5,3,4,3,1,2,1,20
40,36-45,Yes,1,Research & Development,Life Sciences,Male,Laboratory Technician,1,1,Single,2018,3,No,3,15,1,5,4,1,0,4,9
34,26-35,No,0,Sales,Technical Degree,Male,Sales Executive,3,3,Married,7083,1,Yes,3,10,3,10,9,8,6,4,1
31,26-35,Yes,1,Research & Development,Life Sciences,Female,Research Scientist,1,3,Single,4084,1,No,3,7,1,7,2,7,7,4,3
50,46-55,No,0,Research & Development,Medical,Male,Research Director,4,4,Single,14411,1,Yes,3,32,3,32,6,13,9,3,22
34,26-35,No,0,Sales,Technical Degree,Male,Sales Representative,1,3,Married,2308,0,Yes,4,12,3,11,10,5,7,2,7
42,36-45,No,0,Research & Development,Medical,Male,Laboratory Technician,1,2,Married,4841,4,No,3,4,3,1,0,0,0,3,2
37,36-45,No,0,Research & Development,Medical,Male,Research Scientist,2,4,Married,4285,1,No,3,10,3,10,8,3,7,1,13
29,26-35,No,0,Research & Development,Other,Female,Healthcare Representative,2,1,Married,9715,3,No,3,9,3,7,7,0,7,3,8
33,26-35,No,0,Research & Development,Life Sciences,Male,Manufacturing Director,2,2,Single,4320,1,No,3,5,3,5,3,0,2,4,25
45,36-45,No,0,Research & Development,Technical Degree,Male,Research Scientist,1,4,Married,2132,4,No,4,8,3,5,4,0,3,4,28
42,36-45,No,0,Research & Development,Life Sciences,Male,Healthcare Representative,3,4,Married,10124,2,Yes,3,24,1,20,8,13,9,4,2
40,36-45,No,0,Sales,Medical,Male,Sales Executive,2,1,Married,5473,0,No,3,9,4,8,4,7,1,1,9
33,26-35,No,0,Research & Development,Life Sciences,Male,Laboratory Technician,2,3,Married,5207,1,Yes,3,15,3,15,14,5,7,2,28
40,36-45,No,0,Human Resources,Medical,Male,Manager,4,4,Single,16437,1,Yes,4,21,3,21,7,7,7,3,6
24,18-25,No,0,Research & Development,Technical Degree,Male,Laboratory Technician,1,1,Divorced,2296,0,No,3,2,3,1,1,0,0,3,21
40,36-45,No,0,Research & Development,Life Sciences,Male,Healthcare Representative,2,4,Divorced,4069,3,Yes,3,8,3,2,2,2,2,4,8
45,36-45,No,0,Research & Development,Technical Degree,Male,Healthcare Representative,3,2,Divorced,7441,1,No,3,10,3,10,8,7,7,1,1
35,26-35,No,0,Sales,Life Sciences,Female,Sales Representative,1,3,Married,2430,0,No,4,6,3,5,3,4,2,2,28
32,26-35,No,0,Research & Development,Life Sciences,Female,Research Scientist,2,2,Married,5878,3,No,3,12,3,7,1,2,5,4,5
36,36-45,No,0,Sales,Life Sciences,Male,Sales Representative,1,4,Single,2644,3,Yes,4,7,2,3,2,1,2,3,2
48,46-55,No,0,Sales,Life Sciences,Female,Sales Executive,2,3,Divorced,6439,8,No,3,18,3,8,7,7,7,3,16
29,26-35,No,0,Research & Development,Life Sciences,Male,Research Scientist,1,3,Married,2451,6,No,3,5,2,1,0,0,0,3,9
33,26-35,No,0,Sales,Life Sciences,Male,Sales Executive,2,1,Married,6392,2,No,3,8,1,2,2,2,2,1,8
30,26-35,Yes,1,Sales,Life Sciences,Male,Sales Executive,2,1,Married,9714,1,No,3,10,3,10,8,6,7,2,1
38,36-45,No,0,Human Resources,Human Resources,Male,Human Resources,2,3,Married,6077,3,No,3,10,3,6,3,1,2,3,10
35,26-35,No,0,Research & Development,Medical,Male,Laboratory Technician,1,1,Single,2450,1,No,3,3,3,3,0,1,2,4,1
30,26-35,No,0,Sales,Technical Degree,Male,Sales Executive,3,2,Married,9250,3,No,3,9,3,4,2,1,3,3,29
35,26-35,Yes,1,Research & Development,Life Sciences,Female,Laboratory Technician,1,1,Divorced,2074,1,Yes,3,1,3,1,0,0,0,1,2
53,46-55,Yes,1,Research & Development,Technical Degree,Female,Manufacturing Director,3,4,Married,10169,0,No,3,34,3,33,7,1,9,3,2
38,36-45,Yes,1,Research & Development,Medical,Male,Manufacturing Director,2,2,Married,4855,4,No,3,7,3,5,2,1,4,3,2
32,26-35,No,0,Research & Development,Technical Degree,Male,Research Scientist,2,1,Married,4087,4,No,3,9,2,6,5,1,2,4,1
48,46-55,No,0,Research & Development,Other,Female,Research Scientist,1,1,Married,2367,8,No,3,10,2,8,2,7,6,3,15
34,26-35,No,0,Research & Development,Medical,Male,Research Scientist,1,4,Single,2972,1,No,3,1,1,1,0,0,0,1,7
55,46-55,No,0,Sales,Marketing,Male,Manager,5,4,Married,19586,1,No,4,36,3,36,6,2,13,3,26
34,26-35,No,0,Research & Development,Life Sciences,Male,Research Scientist,2,4,Married,5484,9,No,3,9,2,2,2,2,1,2,1
26,26-35,No,0,Research & Development,Life Sciences,Female,Research Scientist,1,4,Married,2061,1,No,4,1,3,1,0,0,0,1,3
38,36-45,No,0,Sales,Life Sciences,Male,Sales Executive,2,2,Married,9924,0,No,3,10,3,9,8,7,7,3,14
38,36-45,No,0,Sales,Life Sciences,Female,Sales Executive,2,2,Single,4198,2,No,3,8,4,3,2,1,2,2,16
36,36-45,No,0,Sales,Life Sciences,Female,Sales Executive,2,3,Single,6815,6,No,3,15,3,1,0,0,0,2,1
29,26-35,No,0,Research & Development,Medical,Male,Laboratory Technician,1,1,Single,4723,1,Yes,3,10,3,10,9,1,5,2,3
35,26-35,No,0,Research & Development,Medical,Female,Healthcare Representative,2,3,Single,6142,3,Yes,3,10,3,5,2,0,4,1,10
39,36-45,No,0,Sales,Medical,Male,Sales Executive,3,3,Married,8237,2,No,3,11,3,7,6,7,6,4,6
29,26-35,No,0,Research & Development,Life Sciences,Male,Healthcare Representative,2,4,Divorced,8853,1,No,3,6,4,6,4,1,3,1,2
50,46-55,No,0,Sales,Marketing,Male,Manager,5,3,Married,19331,4,Yes,3,27,3,1,0,0,0,3,9
23,18-25,No,0,Research & Development,Technical Degree,Male,Research Scientist,1,3,Married,2073,2,No,3,4,3,2,2,2,2,4,10
36,36-45,No,0,Research & Development,Life Sciences,Male,Laboratory Technician,2,1,Married,5562,3,Yes,3,9,3,3,2,0,2,1,6
42,36-45,No,0,Research & Development,Other,Male,Manager,5,4,Single,19613,8,No,4,24,3,1,0,0,1,4,9
35,26-35,No,0,Research & Development,Life Sciences,Male,Laboratory Technician,2,3,Married,3407,1,No,3,10,2,10,9,6,8,2,28
34,26-35,No,0,Research & Development,Technical Degree,Male,Healthcare Representative,2,3,Married,5063,1,No,3,8,2,8,2,7,7,4,10
40,36-45,No,0,Sales,Life Sciences,Female,Sales Executive,2,1,Married,4639,1,No,3,5,3,5,4,1,2,4,14
43,36-45,No,0,Research & Development,Technical Degree,Male,Laboratory Technician,1,2,Divorced,4876,5,No,3,8,3,6,4,0,2,4,27
35,26-35,No,0,Research & Development,Life Sciences,Male,Laboratory Technician,1,4,Married,2690,1,No,3,1,2,1,0,0,1,3,7
46,46-55,No,0,Sales,Life Sciences,Male,Manager,4,1,Single,17567,1,No,3,27,1,26,0,0,12,4,1
28,26-35,Yes,1,Research & Development,Medical,Male,Laboratory Technician,1,2,Married,2408,1,Yes,3,1,3,1,1,0,0,3,24
22,18-25,No,0,Research & Development,Other,Female,Research Scientist,1,3,Married,2814,1,Yes,3,4,2,4,2,1,3,2,26
50,46-55,No,0,Research & Development,Medical,Male,Healthcare Representative,4,3,Married,11245,2,Yes,3,32,3,30,8,12,13,2,20
32,26-35,No,0,Research & Development,Other,Female,Research Scientist,1,4,Married,3312,3,No,3,6,3,3,2,0,2,2,5
44,36-45,No,0,Research & Development,Medical,Female,Research Director,5,4,Divorced,19049,0,Yes,3,23,2,22,7,1,10,2,7
30,26-35,No,0,Research & Development,Medical,Male,Research Scientist,1,2,Married,2141,1,No,3,6,2,6,4,1,1,2,7
45,36-45,No,0,Research & Development,Medical,Female,Laboratory Technician,2,1,Single,5769,1,Yes,3,10,3,10,7,1,4,3,5
45,36-45,No,0,Sales,Marketing,Male,Sales Executive,2,1,Married,4385,1,No,3,10,3,10,7,4,5,1,26
31,26-35,No,0,Sales,Other,Male,Sales Executive,2,1,Single,5332,7,No,3,10,3,5,2,0,3,4,2
36,36-45,No,0,Research & Development,Life Sciences,Female,Manufacturing Director,2,3,Married,4663,9,Yes,3,7,3,3,2,1,1,3,12
34,26-35,No,0,Research & Development,Life Sciences,Male,Manufacturing Director,2,4,Divorced,4724,1,No,3,9,3,9,7,7,2,3,10
49,46-55,No,0,Research & Development,Life Sciences,Female,Laboratory Technician,1,1,Married,3211,1,No,3,10,2,9,6,1,4,3,25
39,36-45,No,0,Research & Development,Medical,Male,Manufacturing Director,2,1,Married,5377,2,No,3,10,3,7,7,7,7,2,10
27,26-35,No,0,Research & Development,Other,Male,Laboratory Technician,1,1,Divorced,4066,1,No,3,7,3,7,7,0,7,4,19
35,26-35,No,0,Research & Development,Life Sciences,Male,Research Scientist,2,1,Married,5208,1,No,3,16,3,16,15,1,10,2,18
28,26-35,No,0,Research & Development,Medical,Female,Manufacturing Director,2,1,Divorced,4877,0,No,4,6,2,5,3,0,0,2,27
21,18-25,No,0,Research & Development,Medical,Male,Research Scientist,1,4,Single,3117,1,No,3,3,3,2,2,2,2,3,5
18,nan,Yes,1,Sales,Medical,Female,Sales Representative,1,4,Single,1569,1,Yes,3,0,4,0,0,0,0,2,3
47,46-55,No,0,Human Resources,Life Sciences,Female,Manager,5,3,Married,19658,3,No,3,27,3,5,2,1,0,4,26
39,36-45,No,0,Research & Development,Medical,Male,Laboratory Technician,2,3,Divorced,3069,0,No,3,11,3,10,8,0,7,3,3
40,36-45,No,0,Research & Development,Life Sciences,Female,Manufacturing Director,3,3,Married,10435,1,No,3,18,3,18,15,14,12,1,15
35,26-35,No,0,Research & Development,Life Sciences,Female,Healthcare Representative,2,3,Married,4148,1,No,3,15,3,14,11,2,9,3,8
37,36-45,No,0,Research & Development,Life Sciences,Male,Manufacturing Director,2,3,Married,5768,3,No,3,9,2,4,3,0,2,3,19
39,36-45,No,0,Research & Development,Medical,Female,Manufacturing Director,2,3,Single,5042,0,No,3,10,1,9,2,3,8,1,4
45,36-45,No,0,Research & Development,Other,Female,Manufacturing Director,2,4,Divorced,5770,1,No,3,10,3,10,7,3,9,4,2
38,36-45,No,0,Research & Development,Medical,Female,Manufacturing Director,3,3,Married,7756,3,Yes,3,10,4,5,4,0,2,4,2
35,26-35,Yes,1,Sales,Medical,Male,Sales Executive,3,1,Married,10306,9,No,3,15,3,13,12,6,0,4,10
37,36-45,No,0,Research & Development,Medical,Female,Research Scientist,1,2,Married,3936,1,No,3,8,1,8,4,7,7,2,10
40,36-45,No,0,Research & Development,Life Sciences,Female,Manufacturing Director,3,4,Single,7945,6,Yes,3,18,2,4,2,3,3,3,16
44,36-45,No,0,Human Resources,Human Resources,Male,Human Resources,2,4,Married,5743,4,Yes,3,14,3,10,7,0,2,1,1
48,46-55,No,0,Research & Development,Medical,Male,Manager,4,4,Married,15202,2,No,4,23,3,2,2,2,2,3,4
35,26-35,Yes,1,Sales,Medical,Male,Sales Executive,2,4,Divorced,5440,6,Yes,3,7,2,2,2,2,2,1,15
24,18-25,No,0,Research & Development,Technical Degree,Female,Research Scientist,1,4,Single,3760,1,Yes,3,6,3,6,3,1,3,1,2
27,26-35,No,0,Research & Development,Medical,Female,Research Scientist,1,3,Married,3517,7,No,3,5,3,3,2,0,2,2,8
27,26-35,No,0,Research & Development,Medical,Male,Research Scientist,1,4,Single,2580,2,No,3,6,2,4,2,1,2,4,2
40,36-45,Yes,1,Research & Development,Life Sciences,Male,Laboratory Technician,1,1,Single,2166,3,Yes,3,10,1,4,2,0,3,1,7
29,26-35,No,0,Sales,Medical,Male,Sales Executive,2,3,Single,5869,9,No,3,8,3,5,2,1,4,3,10
36,36-45,No,0,Research & Development,Life Sciences,Female,Healthcare Representative,3,1,Married,8008,4,No,3,9,3,3,2,0,2,2,5
25,18-25,No,0,Research & Development,Life Sciences,Male,Manufacturing Director,2,3,Divorced,5206,1,No,3,7,3,7,7,0,7,4,2
39,36-45,No,0,Research & Development,Medical,Male,Manufacturing Director,2,2,Married,5295,4,No,4,7,3,5,4,1,0,4,12
49,46-55,No,0,Research & Development,Other,Female,Research Director,4,2,Married,16413,3,No,3,27,3,4,2,1,2,1,22
50,46-55,No,0,Research & Development,Life Sciences,Female,Research Director,3,1,Divorced,13269,5,No,3,19,3,14,11,1,11,4,17
20,18-25,No,0,Sales,Medical,Female,Sales Representative,1,3,Single,2783,1,No,3,2,3,2,2,2,2,3,2
34,26-35,No,0,Research & Development,Life Sciences,Female,Research Scientist,2,2,Divorced,5433,1,No,3,11,3,11,8,7,9,4,3
36,36-45,No,0,Research & Development,Life Sciences,Male,Laboratory Technician,1,2,Single,2013,2,No,3,15,3,4,3,1,3,1,7
49,46-55,No,0,Research & Development,Life Sciences,Female,Healthcare Representative,4,3,Married,13966,2,Yes,3,30,3,15,11,2,12,3,6
36,36-45,No,0,Research & Development,Medical,Female,Manufacturing Director,2,3,Married,4374,0,No,3,4,3,3,2,1,2,4,1
36,36-45,No,0,Research & Development,Life Sciences,Male,Healthcare Representative,2,1,Divorced,6842,6,No,4,13,3,5,4,0,4,4,3
54,46-55,No,0,Research & Development,Medical,Female,Manager,4,3,Married,17426,3,No,4,36,3,10,8,4,7,2,22
43,36-45,No,0,Research & Development,Life Sciences,Male,Research Director,4,3,Married,17603,1,No,4,14,3,14,10,6,11,3,15
35,26-35,Yes,1,Sales,Other,Male,Sales Executive,2,4,Single,4581,3,Yes,4,13,4,11,9,6,7,4,12
38,36-45,No,0,Research & Development,Life Sciences,Male,Research Scientist,2,4,Married,4735,7,No,3,19,4,13,11,2,9,4,1
29,26-35,No,0,Sales,Medical,Male,Sales Executive,2,2,Divorced,4187,1,Yes,3,10,2,10,0,0,9,1,5
33,26-35,No,0,Sales,Medical,Male,Sales Executive,2,4,Divorced,5505,1,No,3,6,3,6,2,0,4,4,2
32,26-35,No,0,Research & Development,Medical,Male,Research Scientist,2,2,Divorced,5470,0,No,3,10,2,9,5,1,6,4,2
31,26-35,No,0,Sales,Life Sciences,Female,Sales Executive,2,4,Married,5476,1,No,3,10,3,10,0,0,2,1,5
49,46-55,No,0,Research & Development,Medical,Female,Laboratory Technician,1,1,Divorced,2587,4,Yes,3,17,2,2,2,2,2,4,16
38,36-45,No,0,Research & Development,Medical,Female,Laboratory Technician,1,2,Single,2440,1,No,4,4,3,4,3,3,3,4,2
47,46-55,No,0,Sales,Life Sciences,Female,Manager,4,2,Divorced,15972,6,No,3,29,3,3,2,1,2,2,2
49,46-55,No,0,Research & Development,Life Sciences,Male,Manager,4,3,Single,15379,4,No,3,23,3,8,7,0,0,3,1
41,36-45,No,0,Sales,Life Sciences,Male,Sales Executive,3,3,Single,7082,3,Yes,3,21,3,2,0,0,2,4,23
20,18-25,No,0,Sales,Life Sciences,Male,Sales Representative,1,1,Single,2728,1,No,3,2,3,2,2,0,2,4,9
33,26-35,No,0,Sales,Life Sciences,Female,Sales Executive,2,4,Divorced,5368,1,Yes,4,7,3,6,5,1,2,3,16
36,36-45,No,0,Research & Development,Life Sciences,Male,Healthcare Representative,2,3,Married,5347,6,No,3,10,2,3,2,0,2,1,26
44,36-45,No,0,Human Resources,Life Sciences,Female,Human Resources,1,4,Divorced,3195,4,Yes,3,8,3,2,2,2,2,3,1
23,18-25,Yes,1,Research & Development,Medical,Male,Laboratory Technician,1,3,Single,3989,1,Yes,3,5,3,5,4,1,2,4,8
38,36-45,No,0,Research & Development,Medical,Female,Laboratory Technician,1,3,Married,3306,7,No,3,7,2,0,0,0,0,4,4
53,46-55,No,0,Research & Development,Medical,Male,Healthcare Representative,3,4,Married,7005,3,No,3,11,3,4,3,1,2,2,24
48,46-55,Yes,1,Sales,Medical,Female,Sales Representative,1,3,Married,2655,2,Yes,3,19,3,9,7,7,7,4,7
32,26-35,Yes,1,Research & Development,Life Sciences,Male,Laboratory Technician,1,2,Single,1393,1,No,3,1,3,1,0,0,0,4,2
26,26-35,No,0,Research & Development,Medical,Male,Laboratory Technician,1,4,Single,2570,1,No,4,7,3,7,7,5,7,4,7
55,46-55,No,0,Research & Development,Technical Degree,Male,Research Scientist,1,2,Divorced,3537,5,No,3,8,3,4,2,1,2,1,22
34,26-35,No,0,Research & Development,Medical,Male,Laboratory Technician,2,4,Married,3986,1,No,3,15,4,15,10,4,13,2,5
60,56-65,No,0,Research & Development,Medical,Male,Healthcare Representative,3,4,Divorced,10883,3,No,4,19,4,1,0,0,0,3,1
33,26-35,No,0,Research & Development,Medical,Male,Laboratory Technician,1,2,Married,2028,1,No,3,14,3,14,11,2,13,2,21
37,36-45,No,0,Sales,Medical,Male,Sales Executive,2,4,Divorced,9525,1,No,3,6,2,6,3,1,3,3,1
34,26-35,No,0,Research & Development,Life Sciences,Female,Research Scientist,1,4,Married,2929,1,No,3,10,3,10,9,8,7,2,19
23,18-25,Yes,1,Sales,Life Sciences,Male,Sales Representative,1,4,Divorced,2275,1,Yes,4,3,3,3,2,0,2,3,7
44,36-45,No,0,Research & Development,Life Sciences,Female,Healthcare Representative,3,4,Married,7879,1,Yes,3,9,3,8,7,6,7,3,2
35,26-35,No,0,Research & Development,Medical,Male,Research Scientist,1,4,Single,4930,0,Yes,3,6,4,5,4,1,4,1,2
43,36-45,No,0,Sales,Medical,Male,Sales Executive,2,4,Married,7847,1,Yes,3,10,3,10,9,8,8,4,2
24,18-25,No,0,Research & Development,Medical,Male,Research Scientist,1,3,Married,4401,1,No,3,5,3,5,3,0,4,3,9
41,36-45,No,0,Sales,Marketing,Male,Sales Executive,3,3,Single,9241,1,No,3,10,3,10,8,8,7,4,6
29,26-35,No,0,Research & Development,Medical,Female,Laboratory Technician,1,3,Married,2974,9,No,3,9,3,5,3,1,2,4,9
36,36-45,No,0,Sales,Life Sciences,Female,Sales Representative,2,4,Single,4502,3,No,3,17,2,13,7,6,7,3,2
45,36-45,No,0,Research & Development,Life Sciences,Male,Healthcare Representative,3,3,Married,10748,3,No,4,25,2,23,15,14,4,3,1
24,18-25,Yes,1,Human Resources,Human Resources,Male,Human Resources,1,3,Married,1555,1,No,3,1,3,1,0,0,0,4,22
47,46-55,Yes,1,Sales,Life Sciences,Male,Sales Executive,4,3,Married,12936,7,No,3,25,1,23,5,14,10,3,9
26,26-35,No,0,Research & Development,Medical,Male,Laboratory Technician,1,3,Married,2305,1,No,3,3,4,3,2,0,2,4,17
45,36-45,No,0,Research & Development,Technical Degree,Female,Research Director,4,2,Single,16704,1,No,3,21,3,21,6,8,6,4,28
32,26-35,No,0,Research & Development,Life Sciences,Male,Research Scientist,1,3,Married,3433,6,No,3,10,2,5,2,1,3,1,10
31,26-35,No,0,Research & Development,Life Sciences,Male,Laboratory Technician,1,3,Married,3477,1,No,3,6,4,5,2,0,3,2,2
41,36-45,No,0,Human Resources,Human Resources,Male,Human Resources,2,2,Married,6430,6,No,3,10,3,3,2,1,2,3,4
40,36-45,No,0,Research & Development,Life Sciences,Female,Manufacturing Director,2,1,Married,6516,2,Yes,3,18,3,1,0,0,0,2,8
24,18-25,No,0,Research & Development,Medical,Male,Laboratory Technician,1,1,Divorced,3907,1,No,3,6,4,6,2,1,2,2,29
46,46-55,No,0,Research & Development,Life Sciences,Male,Healthcare Representative,2,2,Single,5562,6,No,3,19,3,10,7,0,9,3,13
35,26-35,No,0,Research & Development,Life Sciences,Male,Manufacturing Director,2,3,Married,6883,2,No,3,17,3,7,7,0,7,4,27
30,26-35,No,0,Research & Development,Life Sciences,Male,Research Scientist,1,4,Married,2862,1,No,3,10,2,10,0,0,8,2,16
47,46-55,No,0,Sales,Marketing,Male,Sales Executive,2,2,Married,4978,7,No,3,4,1,1,0,0,0,3,2
46,46-55,No,0,Sales,Life Sciences,Male,Sales Executive,3,4,Divorced,10368,4,Yes,3,13,2,10,6,0,3,3,2
36,36-45,Yes,1,Sales,Marketing,Male,Sales Executive,2,1,Divorced,6134,5,Yes,3,16,3,2,2,2,2,2,13
32,26-35,Yes,1,Sales,Life Sciences,Male,Sales Executive,2,2,Single,6735,6,No,3,10,3,0,0,0,0,1,1
23,18-25,No,0,Research & Development,Medical,Female,Laboratory Technician,1,2,Single,3295,1,No,3,3,1,3,2,1,2,3,4
31,26-35,No,0,Research & Development,Technical Degree,Female,Manufacturing Director,2,4,Single,5238,2,No,4,9,2,5,4,1,4,4,24
39,36-45,No,0,Research & Development,Life Sciences,Male,Laboratory Technician,2,4,Married,6472,1,Yes,3,9,3,9,8,5,8,4,1
32,26-35,No,0,Sales,Life Sciences,Male,Sales Executive,3,3,Married,9610,3,No,3,10,1,4,3,0,2,4,19
40,36-45,No,0,Sales,Medical,Male,Manager,5,2,Single,19833,1,No,3,21,2,21,8,12,8,2,7
45,36-45,No,0,Human Resources,Life Sciences,Female,Human Resources,3,3,Married,9756,4,No,4,9,4,5,0,0,3,3,4
30,26-35,No,0,Research & Development,Technical Degree,Female,Research Scientist,1,1,Single,4968,0,No,3,10,3,9,7,0,7,4,2
24,18-25,No,0,Human Resources,Medical,Male,Human Resources,1,4,Married,2145,0,No,3,3,3,2,2,2,1,1,10
30,26-35,Yes,1,Human Resources,Human Resources,Female,Human Resources,1,4,Divorced,2180,6,No,3,6,2,4,2,1,2,3,8
31,26-35,No,0,Sales,Technical Degree,Male,Sales Executive,2,3,Married,8346,1,No,3,6,3,5,2,0,2,1,5
27,26-35,No,0,Research & Development,Medical,Female,Research Scientist,1,4,Single,3445,1,No,3,6,2,6,2,1,4,3,8
29,26-35,Yes,1,Sales,Marketing,Female,Sales Representative,1,2,Single,2760,1,No,3,2,3,2,2,2,2,2,9
29,26-35,No,0,Research & Development,Life Sciences,Male,Healthcare Representative,2,3,Single,6294,8,Yes,3,10,4,3,2,0,2,4,1
30,26-35,No,0,Sales,Marketing,Male,Sales Executive,3,1,Divorced,7140,2,No,3,12,3,7,7,1,7,3,15
34,26-35,No,0,Research & Development,Medical,Male,Research Scientist,1,4,Married,2932,0,Yes,3,6,3,5,0,1,2,4,2
33,26-35,No,0,Sales,Marketing,Female,Sales Executive,2,2,Single,5147,8,No,3,13,2,11,7,1,7,4,2
49,46-55,No,0,Sales,Marketing,Female,Sales Executive,2,4,Single,4507,3,No,3,8,4,5,1,0,4,4,11
33,26-35,Yes,1,Sales,Life Sciences,Female,Sales Executive,3,1,Single,8564,2,Yes,4,11,2,0,0,0,0,1,16
38,36-45,No,0,Research & Development,Medical,Female,Laboratory Technician,1,2,Married,2468,4,No,3,9,2,6,1,0,5,3,2
31,26-35,Yes,1,Sales,Marketing,Male,Sales Executive,3,3,Married,8161,2,No,3,10,3,1,0,0,0,1,16
29,26-35,No,0,Research & Development,Technical Degree,Female,Research Scientist,1,1,Divorced,2109,1,No,3,1,3,1,0,0,0,4,4
30,26-35,No,0,Research & Development,Life Sciences,Male,Healthcare Representative,2,3,Married,5294,3,No,3,10,3,7,0,1,7,3,16
32,26-35,No,0,Research & Development,Technical Degree,Male,Research Scientist,1,2,Single,2718,2,No,3,12,3,7,7,0,7,2,5
38,36-45,No,0,Research & Development,Medical,Male,Healthcare Representative,2,4,Married,5811,3,Yes,3,15,3,1,0,1,0,2,18
43,36-45,Yes,1,Research & Development,Technical Degree,Male,Research Scientist,1,3,Married,2437,9,Yes,3,6,3,1,0,0,0,3,17
42,36-45,No,0,Research & Development,Medical,Male,Laboratory Technician,1,2,Divorced,2766,8,No,4,7,2,5,3,0,4,2,12
55,46-55,No,0,Research & Development,Medical,Male,Research Director,5,1,Married,19038,8,No,3,34,3,1,0,0,0,3,2
33,26-35,No,0,Research & Development,Technical Degree,Male,Research Scientist,2,2,Divorced,3055,5,No,3,11,2,9,8,1,7,4,4
41,36-45,No,0,Research & Development,Life Sciences,Male,Laboratory Technician,1,1,Divorced,2289,1,No,4,5,3,5,3,0,4,3,9
34,26-35,No,0,Sales,Life Sciences,Male,Sales Executive,2,3,Divorced,4001,1,Yes,3,15,3,15,14,0,7,4,10
53,46-55,No,0,Research & Development,Medical,Female,Manufacturing Director,4,3,Married,12965,4,Yes,4,27,2,3,2,0,2,1,1
43,36-45,No,0,Human Resources,Life Sciences,Male,Human Resources,1,4,Single,3539,0,No,3,10,3,9,7,1,8,2,2
34,26-35,No,0,Sales,Life Sciences,Female,Sales Executive,2,4,Single,6029,5,No,3,6,3,2,2,2,2,4,3
21,18-25,Yes,1,Sales,Marketing,Male,Sales Representative,1,2,Single,2679,1,No,3,1,3,1,0,1,0,2,7
38,36-45,No,0,Research & Development,Other,Female,Laboratory Technician,1,3,Married,3702,1,No,3,5,3,5,4,0,4,4,6
22,18-25,Yes,1,Research & Development,Medical,Female,Laboratory Technician,1,1,Married,2398,1,Yes,3,1,3,1,0,0,0,3,8
31,26-35,No,0,Sales,Marketing,Female,Sales Executive,2,4,Married,5468,1,No,3,13,3,12,7,5,7,1,29
51,46-55,No,0,Research & Development,Technical Degree,Female,Manager,3,3,Married,13116,2,No,3,15,3,2,2,2,2,1,3
